site_brom.id,site,trt.name,date,max.temp,min.temp,mean.temp
puertorico_24,puertorico,mu3k1,NA,25,20,21.4583333333333
puertorico_24,puertorico,mu3k1,NA,28,20,21.9583333333333
puertorico_24,puertorico,mu3k1,NA,23,20,21
puertorico_24,puertorico,mu3k1,NA,27,20,22.2083333333333
puertorico_24,puertorico,mu3k1,NA,27,20,22.5416666666667
puertorico_24,puertorico,mu3k1,NA,28,21,22.9583333333333
puertorico_24,puertorico,mu3k1,NA,29,21,23.25
puertorico_24,puertorico,mu3k1,NA,26,21,23.125
puertorico_24,puertorico,mu3k1,NA,26,21,23
puertorico_24,puertorico,mu3k1,NA,26,20,22.75
puertorico_24,puertorico,mu3k1,NA,27,21,23
puertorico_24,puertorico,mu3k1,NA,25,20,22.3333333333333
puertorico_24,puertorico,mu3k1,NA,26,20,22.75
puertorico_24,puertorico,mu3k1,NA,26,21,23.0416666666667
puertorico_24,puertorico,mu3k1,NA,27,21,23.0833333333333
puertorico_24,puertorico,mu3k1,NA,25,21,22.75
puertorico_24,puertorico,mu3k1,NA,24,21,22.0833333333333
puertorico_24,puertorico,mu3k1,NA,25,21,22.7083333333333
puertorico_24,puertorico,mu3k1,NA,25,20,22.5416666666667
puertorico_24,puertorico,mu3k1,NA,25,21,22.375
puertorico_24,puertorico,mu3k1,NA,25,19,21.7916666666667
puertorico_24,puertorico,mu3k1,NA,22,20,20.5
puertorico_24,puertorico,mu3k1,NA,22,20,20.875
puertorico_24,puertorico,mu3k1,NA,20,18,19.375
puertorico_24,puertorico,mu3k1,NA,21,19,20.125
puertorico_24,puertorico,mu3k1,NA,24,19,21.25
puertorico_24,puertorico,mu3k1,NA,24,20,21.75
puertorico_24,puertorico,mu3k1,NA,23,20,21.6666666666667
puertorico_24,puertorico,mu3k1,NA,24,20,21.7916666666667
puertorico_24,puertorico,mu3k1,NA,24,21,22.125
puertorico_24,puertorico,mu3k1,NA,24,20,21.8333333333333
puertorico_24,puertorico,mu3k1,NA,30,19,22.1666666666667
puertorico_24,puertorico,mu3k1,NA,24,21,22.2083333333333
puertorico_24,puertorico,mu3k1,NA,31,21,22.7083333333333
puertorico_24,puertorico,mu3k1,NA,28,21,22.875
puertorico_24,puertorico,mu3k1,NA,30,21,22.8333333333333
puertorico_24,puertorico,mu3k1,NA,24,21,22.625
puertorico_24,puertorico,mu3k1,NA,26,21,22.6666666666667
puertorico_24,puertorico,mu3k1,NA,28,21,22.625
puertorico_24,puertorico,mu3k1,NA,28,21,22.5416666666667
puertorico_24,puertorico,mu3k1,NA,25,21,22.125
puertorico_24,puertorico,mu3k1,NA,25,21,22.25
puertorico_24,puertorico,mu3k1,NA,33,21,23.8421052631579
puertorico_25,puertorico,mu2k2,NA,23,20,21.2916666666667
puertorico_25,puertorico,mu2k2,NA,24,20,21.4166666666667
puertorico_25,puertorico,mu2k2,NA,24,19,21.0833333333333
puertorico_25,puertorico,mu2k2,NA,23,19,20.7916666666667
puertorico_25,puertorico,mu2k2,NA,24,20,21.5833333333333
puertorico_25,puertorico,mu2k2,NA,22,20,21.0416666666667
puertorico_25,puertorico,mu2k2,NA,22,20,20.875
puertorico_25,puertorico,mu2k2,NA,23,20,21.0416666666667
puertorico_25,puertorico,mu2k2,NA,23,20,21.2916666666667
puertorico_25,puertorico,mu2k2,NA,25,19,21.0833333333333
puertorico_25,puertorico,mu2k2,NA,23,19,21.0833333333333
puertorico_25,puertorico,mu2k2,NA,23,20,21.0416666666667
puertorico_25,puertorico,mu2k2,NA,21,20,20.4583333333333
puertorico_25,puertorico,mu2k2,NA,23,20,21.0833333333333
puertorico_25,puertorico,mu2k2,NA,24,20,21.5833333333333
puertorico_25,puertorico,mu2k2,NA,24,20,21.6666666666667
puertorico_25,puertorico,mu2k2,NA,24,20,21.6666666666667
puertorico_25,puertorico,mu2k2,NA,24,20,21.8333333333333
puertorico_25,puertorico,mu2k2,NA,25,20,21.9583333333333
puertorico_25,puertorico,mu2k2,NA,24,20,21.2083333333333
puertorico_25,puertorico,mu2k2,NA,23,19,20.8333333333333
puertorico_25,puertorico,mu2k2,NA,24,19,20.9583333333333
puertorico_25,puertorico,mu2k2,NA,24,19,21.2916666666667
puertorico_25,puertorico,mu2k2,NA,24,20,21.7083333333333
puertorico_25,puertorico,mu2k2,NA,25,20,21.9166666666667
puertorico_25,puertorico,mu2k2,NA,24,20,21.375
puertorico_25,puertorico,mu2k2,NA,24,20,21.4583333333333
puertorico_25,puertorico,mu2k2,NA,23,20,20.9583333333333
puertorico_25,puertorico,mu2k2,NA,26,20,21.9166666666667
puertorico_25,puertorico,mu2k2,NA,26,20,21.9166666666667
puertorico_25,puertorico,mu2k2,NA,26,21,22.5
puertorico_25,puertorico,mu2k2,NA,28,21,22.8333333333333
puertorico_25,puertorico,mu2k2,NA,27,21,22.875
puertorico_25,puertorico,mu2k2,NA,25,20,22.75
puertorico_25,puertorico,mu2k2,NA,27,20,22.4166666666667
puertorico_25,puertorico,mu2k2,NA,26,20,22.6666666666667
puertorico_25,puertorico,mu2k2,NA,26,20,22.2916666666667
puertorico_25,puertorico,mu2k2,NA,25,20,22.2916666666667
puertorico_25,puertorico,mu2k2,NA,27,21,22.625
puertorico_25,puertorico,mu2k2,NA,27,21,22.7083333333333
puertorico_25,puertorico,mu2k2,NA,25,20,22.6666666666667
puertorico_25,puertorico,mu2k2,NA,26,21,22.3333333333333
puertorico_25,puertorico,mu2k2,NA,26,21,22.625
puertorico_25,puertorico,mu2k2,NA,26,20,22.5416666666667
puertorico_25,puertorico,mu2k2,NA,26,21,22.5
puertorico_25,puertorico,mu2k2,NA,26,19,21.7916666666667
puertorico_25,puertorico,mu2k2,NA,22,20,20.5
puertorico_25,puertorico,mu2k2,NA,23,20,20.9166666666667
puertorico_25,puertorico,mu2k2,NA,20,18,19.4166666666667
puertorico_25,puertorico,mu2k2,NA,21,19,20.125
puertorico_25,puertorico,mu2k2,NA,24,19,21.2916666666667
puertorico_25,puertorico,mu2k2,NA,24,20,21.75
puertorico_25,puertorico,mu2k2,NA,24,20,21.6666666666667
puertorico_25,puertorico,mu2k2,NA,24,20,21.7916666666667
puertorico_25,puertorico,mu2k2,NA,25,21,22.0416666666667
puertorico_25,puertorico,mu2k2,NA,24,20,21.7916666666667
puertorico_25,puertorico,mu2k2,NA,25,19,22
puertorico_25,puertorico,mu2k2,NA,25,21,22.2916666666667
puertorico_25,puertorico,mu2k2,NA,25,21,22.5
puertorico_25,puertorico,mu2k2,NA,26,21,22.9166666666667
puertorico_25,puertorico,mu2k2,NA,26,21,22.875
puertorico_25,puertorico,mu2k2,NA,24,21,22.625
puertorico_25,puertorico,mu2k2,NA,24,21,22.4583333333333
puertorico_25,puertorico,mu2k2,NA,25,21,22.4166666666667
puertorico_25,puertorico,mu2k2,NA,25,21,22.5
puertorico_25,puertorico,mu2k2,NA,26,21,22.8333333333333
puertorico_25,puertorico,mu2k2,NA,26,21,23.5416666666667
puertorico_25,puertorico,mu2k2,NA,32,21,23.6842105263158
puertorico_26,puertorico,mu2.5k0.5,NA,24,20,21.4166666666667
puertorico_26,puertorico,mu2.5k0.5,NA,24,19,21.375
puertorico_26,puertorico,mu2.5k0.5,NA,24,18,20.9583333333333
puertorico_26,puertorico,mu2.5k0.5,NA,24,19,21
puertorico_26,puertorico,mu2.5k0.5,NA,23,20,21.3333333333333
puertorico_26,puertorico,mu2.5k0.5,NA,23,20,20.9583333333333
puertorico_26,puertorico,mu2.5k0.5,NA,23,20,21.0833333333333
puertorico_26,puertorico,mu2.5k0.5,NA,23,20,21.0416666666667
puertorico_26,puertorico,mu2.5k0.5,NA,24,20,21.5833333333333
puertorico_26,puertorico,mu2.5k0.5,NA,25,19,21.5416666666667
puertorico_26,puertorico,mu2.5k0.5,NA,25,19,21.375
puertorico_26,puertorico,mu2.5k0.5,NA,24,20,21.2083333333333
puertorico_26,puertorico,mu2.5k0.5,NA,21,20,20.4166666666667
puertorico_26,puertorico,mu2.5k0.5,NA,23,20,21.1666666666667
puertorico_26,puertorico,mu2.5k0.5,NA,24,20,21.7083333333333
puertorico_26,puertorico,mu2.5k0.5,NA,24,20,21.6666666666667
puertorico_26,puertorico,mu2.5k0.5,NA,25,20,21.7916666666667
puertorico_26,puertorico,mu2.5k0.5,NA,25,20,21.8333333333333
puertorico_26,puertorico,mu2.5k0.5,NA,25,20,22
puertorico_26,puertorico,mu2.5k0.5,NA,25,20,21.3333333333333
puertorico_26,puertorico,mu2.5k0.5,NA,24,19,20.7083333333333
puertorico_26,puertorico,mu2.5k0.5,NA,24,19,20.9166666666667
puertorico_26,puertorico,mu2.5k0.5,NA,24,19,21.3333333333333
puertorico_26,puertorico,mu2.5k0.5,NA,25,20,21.875
puertorico_26,puertorico,mu2.5k0.5,NA,26,20,22.0416666666667
puertorico_26,puertorico,mu2.5k0.5,NA,23,20,21.3333333333333
puertorico_26,puertorico,mu2.5k0.5,NA,25,20,21.75
puertorico_26,puertorico,mu2.5k0.5,NA,23,20,20.9166666666667
puertorico_26,puertorico,mu2.5k0.5,NA,26,20,22.0833333333333
puertorico_26,puertorico,mu2.5k0.5,NA,26,20,22.625
puertorico_26,puertorico,mu2.5k0.5,NA,27,21,23.3333333333333
puertorico_26,puertorico,mu2.5k0.5,NA,29,21,23.7916666666667
puertorico_26,puertorico,mu2.5k0.5,NA,29,21,23.375
puertorico_26,puertorico,mu2.5k0.5,NA,27,21,23.2083333333333
puertorico_26,puertorico,mu2.5k0.5,NA,27,20,23
puertorico_26,puertorico,mu2.5k0.5,NA,28,21,23.5
puertorico_26,puertorico,mu2.5k0.5,NA,28,20,22.9583333333333
puertorico_26,puertorico,mu2.5k0.5,NA,27,21,23.2083333333333
puertorico_26,puertorico,mu2.5k0.5,NA,26,21,23.1666666666667
puertorico_26,puertorico,mu2.5k0.5,NA,27,21,22.875
puertorico_26,puertorico,mu2.5k0.5,NA,27,21,22.9583333333333
puertorico_26,puertorico,mu2.5k0.5,NA,25,22,22.4583333333333
puertorico_26,puertorico,mu2.5k0.5,NA,28,21,22.9166666666667
puertorico_26,puertorico,mu2.5k0.5,NA,27,20,22.7083333333333
puertorico_26,puertorico,mu2.5k0.5,NA,28,21,22.6666666666667
puertorico_26,puertorico,mu2.5k0.5,NA,28,18,22.125
puertorico_26,puertorico,mu2.5k0.5,NA,22,19,20.375
puertorico_26,puertorico,mu2.5k0.5,NA,22,20,20.75
puertorico_26,puertorico,mu2.5k0.5,NA,20,18,19.375
puertorico_26,puertorico,mu2.5k0.5,NA,21,19,20.125
puertorico_26,puertorico,mu2.5k0.5,NA,25,19,21.25
puertorico_26,puertorico,mu2.5k0.5,NA,25,20,21.75
puertorico_26,puertorico,mu2.5k0.5,NA,24,20,21.6666666666667
puertorico_26,puertorico,mu2.5k0.5,NA,24,20,21.7916666666667
puertorico_26,puertorico,mu2.5k0.5,NA,26,21,22.3333333333333
puertorico_26,puertorico,mu2.5k0.5,NA,28,20,22.0833333333333
puertorico_26,puertorico,mu2.5k0.5,NA,27,19,22.375
puertorico_26,puertorico,mu2.5k0.5,NA,25,21,22.2916666666667
puertorico_26,puertorico,mu2.5k0.5,NA,26,21,22.6666666666667
puertorico_26,puertorico,mu2.5k0.5,NA,29,21,23.3333333333333
puertorico_26,puertorico,mu2.5k0.5,NA,26,21,22.75
puertorico_26,puertorico,mu2.5k0.5,NA,24,21,22.2916666666667
puertorico_26,puertorico,mu2.5k0.5,NA,26,21,22.5
puertorico_26,puertorico,mu2.5k0.5,NA,25,21,22.4166666666667
puertorico_26,puertorico,mu2.5k0.5,NA,24,21,22.375
puertorico_26,puertorico,mu2.5k0.5,NA,24,21,22.0833333333333
puertorico_26,puertorico,mu2.5k0.5,NA,26,21,23
puertorico_26,puertorico,mu2.5k0.5,NA,31,21,23.4210526315789
puertorico_27,puertorico,mu0.6k0.5,NA,25,20,21.7083333333333
puertorico_27,puertorico,mu0.6k0.5,NA,25,20,21.75
puertorico_27,puertorico,mu0.6k0.5,NA,24,19,21.2083333333333
puertorico_27,puertorico,mu0.6k0.5,NA,24,19,21.375
puertorico_27,puertorico,mu0.6k0.5,NA,24,21,21.9583333333333
puertorico_27,puertorico,mu0.6k0.5,NA,23,20,21.2083333333333
puertorico_27,puertorico,mu0.6k0.5,NA,23,20,21.0833333333333
puertorico_27,puertorico,mu0.6k0.5,NA,23,20,21.25
puertorico_27,puertorico,mu0.6k0.5,NA,24,20,21.625
puertorico_27,puertorico,mu0.6k0.5,NA,25,19,21.625
puertorico_27,puertorico,mu0.6k0.5,NA,24,20,21.4166666666667
puertorico_27,puertorico,mu0.6k0.5,NA,23,20,21.2083333333333
puertorico_27,puertorico,mu0.6k0.5,NA,21,20,20.5
puertorico_27,puertorico,mu0.6k0.5,NA,24,20,21.2916666666667
puertorico_27,puertorico,mu0.6k0.5,NA,25,21,22.25
puertorico_27,puertorico,mu0.6k0.5,NA,24,20,22
puertorico_27,puertorico,mu0.6k0.5,NA,26,20,22.0833333333333
puertorico_27,puertorico,mu0.6k0.5,NA,25,20,22.0416666666667
puertorico_27,puertorico,mu0.6k0.5,NA,26,20,22.3333333333333
puertorico_27,puertorico,mu0.6k0.5,NA,24,20,21.625
puertorico_27,puertorico,mu0.6k0.5,NA,24,19,21
puertorico_27,puertorico,mu0.6k0.5,NA,24,19,21.3333333333333
puertorico_27,puertorico,mu0.6k0.5,NA,24,19,21.5416666666667
puertorico_27,puertorico,mu0.6k0.5,NA,25,20,22.0833333333333
puertorico_27,puertorico,mu0.6k0.5,NA,26,20,22.25
puertorico_27,puertorico,mu0.6k0.5,NA,23,20,21.625
puertorico_27,puertorico,mu0.6k0.5,NA,25,20,22.0416666666667
puertorico_27,puertorico,mu0.6k0.5,NA,23,20,21.2083333333333
puertorico_27,puertorico,mu0.6k0.5,NA,26,20,22.2083333333333
puertorico_27,puertorico,mu0.6k0.5,NA,27,20,23
puertorico_27,puertorico,mu0.6k0.5,NA,28,21,23.625
puertorico_27,puertorico,mu0.6k0.5,NA,28,22,24.0833333333333
puertorico_27,puertorico,mu0.6k0.5,NA,28,21,24
puertorico_27,puertorico,mu0.6k0.5,NA,28,21,23.5416666666667
puertorico_27,puertorico,mu0.6k0.5,NA,27,21,23.3333333333333
puertorico_27,puertorico,mu0.6k0.5,NA,27,21,23.4583333333333
puertorico_27,puertorico,mu0.6k0.5,NA,27,21,23.1666666666667
puertorico_27,puertorico,mu0.6k0.5,NA,27,21,23.2083333333333
puertorico_27,puertorico,mu0.6k0.5,NA,26,22,23.5416666666667
puertorico_27,puertorico,mu0.6k0.5,NA,28,21,23.5833333333333
puertorico_27,puertorico,mu0.6k0.5,NA,26,21,22.9583333333333
puertorico_27,puertorico,mu0.6k0.5,NA,25,22,22.5
puertorico_27,puertorico,mu0.6k0.5,NA,27,21,23.0416666666667
puertorico_27,puertorico,mu0.6k0.5,NA,28,21,23.2083333333333
puertorico_27,puertorico,mu0.6k0.5,NA,27,21,23.0833333333333
puertorico_27,puertorico,mu0.6k0.5,NA,26,19,22.125
puertorico_27,puertorico,mu0.6k0.5,NA,22,20,20.5833333333333
puertorico_27,puertorico,mu0.6k0.5,NA,23,20,21.0833333333333
puertorico_27,puertorico,mu0.6k0.5,NA,20,18,19.5
puertorico_27,puertorico,mu0.6k0.5,NA,22,19,20.1666666666667
puertorico_27,puertorico,mu0.6k0.5,NA,25,19,21.625
puertorico_27,puertorico,mu0.6k0.5,NA,25,20,22.0833333333333
puertorico_27,puertorico,mu0.6k0.5,NA,24,21,21.7916666666667
puertorico_27,puertorico,mu0.6k0.5,NA,25,20,21.9166666666667
puertorico_27,puertorico,mu0.6k0.5,NA,26,21,22.3333333333333
puertorico_27,puertorico,mu0.6k0.5,NA,26,20,22.0833333333333
puertorico_27,puertorico,mu0.6k0.5,NA,26,19,22.5416666666667
puertorico_27,puertorico,mu0.6k0.5,NA,25,21,22.4166666666667
puertorico_27,puertorico,mu0.6k0.5,NA,25,21,22.7083333333333
puertorico_27,puertorico,mu0.6k0.5,NA,27,21,23.4583333333333
puertorico_27,puertorico,mu0.6k0.5,NA,28,21,23.625
puertorico_27,puertorico,mu0.6k0.5,NA,26,22,23.0833333333333
puertorico_27,puertorico,mu0.6k0.5,NA,27,21,23.4583333333333
puertorico_27,puertorico,mu0.6k0.5,NA,26,22,23.0833333333333
puertorico_27,puertorico,mu0.6k0.5,NA,26,21,23.0416666666667
puertorico_27,puertorico,mu0.6k0.5,NA,25,21,22.6666666666667
puertorico_27,puertorico,mu0.6k0.5,NA,28,21,22.5
puertorico_27,puertorico,mu0.6k0.5,NA,30,21,23.7368421052632
puertorico_28,puertorico,mu0.4k1,NA,24,20,21.5833333333333
puertorico_28,puertorico,mu0.4k1,NA,25,19,21.5416666666667
puertorico_28,puertorico,mu0.4k1,NA,25,19,21.25
puertorico_28,puertorico,mu0.4k1,NA,23,19,20.6666666666667
puertorico_28,puertorico,mu0.4k1,NA,23,20,21.3333333333333
puertorico_28,puertorico,mu0.4k1,NA,23,20,21
puertorico_28,puertorico,mu0.4k1,NA,23,19,20.9166666666667
puertorico_28,puertorico,mu0.4k1,NA,24,20,21.0416666666667
puertorico_28,puertorico,mu0.4k1,NA,25,19,21.5
puertorico_28,puertorico,mu0.4k1,NA,26,19,21.375
puertorico_28,puertorico,mu0.4k1,NA,23,19,21.0833333333333
puertorico_28,puertorico,mu0.4k1,NA,23,20,21
puertorico_28,puertorico,mu0.4k1,NA,21,20,20.375
puertorico_28,puertorico,mu0.4k1,NA,23,20,21.0833333333333
puertorico_28,puertorico,mu0.4k1,NA,24,20,21.5833333333333
puertorico_28,puertorico,mu0.4k1,NA,24,20,21.375
puertorico_28,puertorico,mu0.4k1,NA,24,19,21.5416666666667
puertorico_28,puertorico,mu0.4k1,NA,24,20,21.6666666666667
puertorico_28,puertorico,mu0.4k1,NA,25,20,21.9583333333333
puertorico_28,puertorico,mu0.4k1,NA,25,20,21.2083333333333
puertorico_28,puertorico,mu0.4k1,NA,24,19,20.9166666666667
puertorico_28,puertorico,mu0.4k1,NA,25,19,21.0833333333333
puertorico_28,puertorico,mu0.4k1,NA,25,19,21.6666666666667
puertorico_28,puertorico,mu0.4k1,NA,26,20,22.2083333333333
puertorico_28,puertorico,mu0.4k1,NA,26,19,22.125
puertorico_28,puertorico,mu0.4k1,NA,24,20,21.4583333333333
puertorico_28,puertorico,mu0.4k1,NA,26,20,22
puertorico_28,puertorico,mu0.4k1,NA,24,20,20.9583333333333
puertorico_28,puertorico,mu0.4k1,NA,26,20,22.125
puertorico_28,puertorico,mu0.4k1,NA,27,20,22.9166666666667
puertorico_28,puertorico,mu0.4k1,NA,28,21,23.5833333333333
puertorico_28,puertorico,mu0.4k1,NA,29,21,23.6666666666667
puertorico_28,puertorico,mu0.4k1,NA,27,21,23.5
puertorico_28,puertorico,mu0.4k1,NA,28,21,23.25
puertorico_28,puertorico,mu0.4k1,NA,27,20,23.1666666666667
puertorico_28,puertorico,mu0.4k1,NA,28,21,23.4583333333333
puertorico_28,puertorico,mu0.4k1,NA,27,20,22.7916666666667
puertorico_28,puertorico,mu0.4k1,NA,26,20,22.7916666666667
puertorico_28,puertorico,mu0.4k1,NA,26,21,22.8333333333333
puertorico_28,puertorico,mu0.4k1,NA,27,21,23
puertorico_28,puertorico,mu0.4k1,NA,28,21,23.25
puertorico_28,puertorico,mu0.4k1,NA,25,21,22.3333333333333
puertorico_28,puertorico,mu0.4k1,NA,26,21,22.8333333333333
puertorico_28,puertorico,mu0.4k1,NA,26,20,22.8333333333333
puertorico_28,puertorico,mu0.4k1,NA,26,21,22.625
puertorico_28,puertorico,mu0.4k1,NA,26,19,21.8333333333333
puertorico_28,puertorico,mu0.4k1,NA,22,20,20.4583333333333
puertorico_28,puertorico,mu0.4k1,NA,23,20,20.8333333333333
puertorico_28,puertorico,mu0.4k1,NA,20,18,19.2916666666667
puertorico_28,puertorico,mu0.4k1,NA,22,19,20.125
puertorico_28,puertorico,mu0.4k1,NA,25,19,21.3333333333333
puertorico_28,puertorico,mu0.4k1,NA,25,20,21.8333333333333
puertorico_28,puertorico,mu0.4k1,NA,24,20,21.7083333333333
puertorico_28,puertorico,mu0.4k1,NA,25,20,21.7083333333333
puertorico_28,puertorico,mu0.4k1,NA,25,21,22.1666666666667
puertorico_28,puertorico,mu0.4k1,NA,25,20,21.9166666666667
puertorico_28,puertorico,mu0.4k1,NA,26,19,22.1666666666667
puertorico_28,puertorico,mu0.4k1,NA,25,21,22.3333333333333
puertorico_28,puertorico,mu0.4k1,NA,26,21,22.6666666666667
puertorico_28,puertorico,mu0.4k1,NA,27,21,23.125
puertorico_28,puertorico,mu0.4k1,NA,27,21,23.125
puertorico_28,puertorico,mu0.4k1,NA,25,22,23.0416666666667
puertorico_28,puertorico,mu0.4k1,NA,26,21,23.125
puertorico_28,puertorico,mu0.4k1,NA,26,21,23.125
puertorico_28,puertorico,mu0.4k1,NA,27,21,22.9583333333333
puertorico_28,puertorico,mu0.4k1,NA,26,21,22.9583333333333
puertorico_28,puertorico,mu0.4k1,NA,26,21,23.2916666666667
puertorico_28,puertorico,mu0.4k1,NA,30,21,23.2105263157895
puertorico_29,puertorico,mu0.2k1,NA,24,20,21.4583333333333
puertorico_29,puertorico,mu0.2k1,NA,24,20,21.5416666666667
puertorico_29,puertorico,mu0.2k1,NA,24,19,21.1666666666667
puertorico_29,puertorico,mu0.2k1,NA,24,19,21.125
puertorico_29,puertorico,mu0.2k1,NA,23,21,21.5833333333333
puertorico_29,puertorico,mu0.2k1,NA,22,20,21.0833333333333
puertorico_29,puertorico,mu0.2k1,NA,23,20,21.0833333333333
puertorico_29,puertorico,mu0.2k1,NA,23,20,21.1666666666667
puertorico_29,puertorico,mu0.2k1,NA,24,20,21.5416666666667
puertorico_29,puertorico,mu0.2k1,NA,25,19,21.5
puertorico_29,puertorico,mu0.2k1,NA,24,20,21.4583333333333
puertorico_29,puertorico,mu0.2k1,NA,23,20,21.2083333333333
puertorico_29,puertorico,mu0.2k1,NA,22,20,20.5416666666667
puertorico_29,puertorico,mu0.2k1,NA,23,20,21.25
puertorico_29,puertorico,mu0.2k1,NA,24,20,21.8333333333333
puertorico_29,puertorico,mu0.2k1,NA,24,20,21.75
puertorico_29,puertorico,mu0.2k1,NA,24,20,21.7083333333333
puertorico_29,puertorico,mu0.2k1,NA,25,20,22
puertorico_29,puertorico,mu0.2k1,NA,25,20,22.25
puertorico_29,puertorico,mu0.2k1,NA,25,20,21.5416666666667
puertorico_29,puertorico,mu0.2k1,NA,24,19,21.0833333333333
puertorico_29,puertorico,mu0.2k1,NA,25,19,21.25
puertorico_29,puertorico,mu0.2k1,NA,25,19,21.5416666666667
puertorico_29,puertorico,mu0.2k1,NA,26,20,22.125
puertorico_29,puertorico,mu0.2k1,NA,26,20,22.1666666666667
puertorico_29,puertorico,mu0.2k1,NA,23,20,21.4166666666667
puertorico_29,puertorico,mu0.2k1,NA,25,20,21.8333333333333
puertorico_29,puertorico,mu0.2k1,NA,23,20,21
puertorico_29,puertorico,mu0.2k1,NA,26,20,22
puertorico_29,puertorico,mu0.2k1,NA,26,20,22.5833333333333
puertorico_29,puertorico,mu0.2k1,NA,28,21,23.3333333333333
puertorico_29,puertorico,mu0.2k1,NA,28,21,23.75
puertorico_29,puertorico,mu0.2k1,NA,28,21,23.4166666666667
puertorico_29,puertorico,mu0.2k1,NA,27,21,23.2916666666667
puertorico_29,puertorico,mu0.2k1,NA,28,20,22.9583333333333
puertorico_29,puertorico,mu0.2k1,NA,28,21,23.3333333333333
puertorico_29,puertorico,mu0.2k1,NA,27,20,22.875
puertorico_29,puertorico,mu0.2k1,NA,33,20,23.5
puertorico_29,puertorico,mu0.2k1,NA,31,21,23.5
puertorico_29,puertorico,mu0.2k1,NA,36,21,23.6666666666667
puertorico_29,puertorico,mu0.2k1,NA,29,21,23.0416666666667
puertorico_29,puertorico,mu0.2k1,NA,32,22,22.875
puertorico_29,puertorico,mu0.2k1,NA,31,21,23.0416666666667
puertorico_29,puertorico,mu0.2k1,NA,29,21,22.875
puertorico_29,puertorico,mu0.2k1,NA,25,21,22.5416666666667
puertorico_29,puertorico,mu0.2k1,NA,25,19,21.875
puertorico_29,puertorico,mu0.2k1,NA,22,20,20.4583333333333
puertorico_29,puertorico,mu0.2k1,NA,23,20,20.9583333333333
puertorico_29,puertorico,mu0.2k1,NA,20,18,19.4583333333333
puertorico_29,puertorico,mu0.2k1,NA,22,19,20.1666666666667
puertorico_29,puertorico,mu0.2k1,NA,25,19,21.4166666666667
puertorico_29,puertorico,mu0.2k1,NA,24,20,21.875
puertorico_29,puertorico,mu0.2k1,NA,24,20,21.75
puertorico_29,puertorico,mu0.2k1,NA,25,20,21.9583333333333
puertorico_29,puertorico,mu0.2k1,NA,27,21,22.4166666666667
puertorico_29,puertorico,mu0.2k1,NA,25,20,21.9583333333333
puertorico_29,puertorico,mu0.2k1,NA,27,19,22.25
puertorico_29,puertorico,mu0.2k1,NA,25,21,22.3333333333333
puertorico_29,puertorico,mu0.2k1,NA,26,21,22.6666666666667
puertorico_29,puertorico,mu0.2k1,NA,26,21,23.25
puertorico_29,puertorico,mu0.2k1,NA,26,21,22.9583333333333
puertorico_29,puertorico,mu0.2k1,NA,25,22,22.875
puertorico_29,puertorico,mu0.2k1,NA,26,21,23
puertorico_29,puertorico,mu0.2k1,NA,26,21,22.875
puertorico_29,puertorico,mu0.2k1,NA,25,21,22.7083333333333
puertorico_29,puertorico,mu0.2k1,NA,25,21,22.4166666666667
puertorico_29,puertorico,mu0.2k1,NA,26,21,22.9583333333333
puertorico_29,puertorico,mu0.2k1,NA,31,21,23.4210526315789
puertorico_30,puertorico,mu0.8k2,NA,23,20,21.2083333333333
puertorico_30,puertorico,mu0.8k2,NA,24,19,21.125
puertorico_30,puertorico,mu0.8k2,NA,23,18,20.75
puertorico_30,puertorico,mu0.8k2,NA,23,19,20.7916666666667
puertorico_30,puertorico,mu0.8k2,NA,25,20,21.4166666666667
puertorico_30,puertorico,mu0.8k2,NA,22,20,20.6666666666667
puertorico_30,puertorico,mu0.8k2,NA,22,19,20.5833333333333
puertorico_30,puertorico,mu0.8k2,NA,22,19,20.5416666666667
puertorico_30,puertorico,mu0.8k2,NA,23,19,20.9166666666667
puertorico_30,puertorico,mu0.8k2,NA,23,19,20.8333333333333
puertorico_30,puertorico,mu0.8k2,NA,23,19,20.9166666666667
puertorico_30,puertorico,mu0.8k2,NA,23,20,20.875
puertorico_30,puertorico,mu0.8k2,NA,21,20,20.2916666666667
puertorico_30,puertorico,mu0.8k2,NA,23,20,20.875
puertorico_30,puertorico,mu0.8k2,NA,23,20,21.4166666666667
puertorico_30,puertorico,mu0.8k2,NA,24,20,21.2083333333333
puertorico_30,puertorico,mu0.8k2,NA,24,19,21.2083333333333
puertorico_30,puertorico,mu0.8k2,NA,24,20,21.4166666666667
puertorico_30,puertorico,mu0.8k2,NA,25,20,21.5
puertorico_30,puertorico,mu0.8k2,NA,24,20,20.9166666666667
puertorico_30,puertorico,mu0.8k2,NA,23,18,20.25
puertorico_30,puertorico,mu0.8k2,NA,23,19,20.7083333333333
puertorico_30,puertorico,mu0.8k2,NA,26,19,21.0416666666667
puertorico_30,puertorico,mu0.8k2,NA,27,19,21.3333333333333
puertorico_30,puertorico,mu0.8k2,NA,28,19,21.625
puertorico_30,puertorico,mu0.8k2,NA,23,20,21.2083333333333
puertorico_30,puertorico,mu0.8k2,NA,26,20,21.1666666666667
puertorico_30,puertorico,mu0.8k2,NA,23,19,20.5833333333333
puertorico_30,puertorico,mu0.8k2,NA,28,19,21.75
puertorico_30,puertorico,mu0.8k2,NA,25,20,22
puertorico_30,puertorico,mu0.8k2,NA,26,21,22.4583333333333
